id,title,overview,release_date,poster_path,youtube_trailer_id,vote_average,vote_count
1049,Sommersby,"Set in the South just after the US Civil War, Laurel Sommersby is just managing to work the farm without her husband, believed killed in battle. By all accounts, Jack Sommersby was not a pleasant man, thus when he suddenly returns, Laurel has mixed emotions. It appears that Jack has changed a great deal, leading some people to believe that this is not actually Jack but an imposter. Laurel herself is unsure, but willing to take the man into her home, and perhaps later into her heart.",1993-02-05,/tAgQKLv0GK97Tr0bvdI66oXlEVb.jpg,obqtXIGpSiE,6.3,420
28032,Thumbelina,"Born of a flower and growing to only a couple of inches tall, poor Thumbelina is worried she'll never meet someone her own size, until she happens to catch the eye of Prince Cornelius of the Fairies. Just as soon as she finds love, however, it's torn away when she's kidnapped by Ms. Toad. Now Thumbelina has to escape Ms. Toad's grasp and search for Prince Cornelius. Luckily, there's a whole city of animals willing to help.",1994-03-30,/eBvSSfwAKgcjF4eyaeNSzTCpfaF.jpg,EzVA8BmskjA,6.5,532
11326,Tommy,"After a series of traumatic childhood events, a psychosomatically deaf, dumb and blind boy becomes a master pinball player and the object of a religious cult.",1975-03-19,/pAImVnqBJwoFAKrcpAe17JjLGUs.jpg,QaFIq3dbu4U,6.4,359
28377,Hell Night,"As an initiation rite into Alpha Sigma Rho fraternity, four pledges must spend a night in Garth Manor, twelve years to the day after the previous resident murdered his entire family.",1981-08-28,/2IqqzSQmZFAon2C1lQZeZCUUx8K.jpg,h-rqhsjuoow,5.5,193
10975,Operation Condor,"Hired by a Spanish baron, Hong Kong treasure hunter Jackie, a.k.a. ""Asian Hawk"" and his entourage seek WWII Nazi gold buried in the Sahara Desert.",1991-02-07,/25kyDgsGz1HzW4SqJTylhBaU5sW.jpg,Q5hmNJoo7ek,7.3,629
10974,Armour of God,"Jackie Chan stars as Asian Hawk, an Indiana Jones-style adventurer looking to make a fortune in exotic antiquities. After Hawk discovers a mysterious sword in Africa, a band of Satan-worshipping monks kidnap his ex-girlfriend Lorelei, demanding the sword as ransom as well as other pieces of the legendary Armour of God - a magical outfit dating back to the Crusades.",1986-08-16,/phCpGqCSBWJqutKxj73COACrlPt.jpg,3C-Y9K6j_TQ,7.0,640
10398,Double Jeopardy,"Libby Parsons, wrongly convicted of her husband Nick's murder, thinks he is still alive. She survives the long years in prison with two burning desires sustaining her -- finding her son and solving the mystery that destroyed her once-happy life. Standing between her and her quest, however, is her parole officer, Travis Lehman. Libby poses a challenge to the cynical officer, one that forces him to face up to his own failings while pitting him against his superior and law enforcement colleagues, as she plunges into a desperate fight for justice, survival, and revenge.",1999-09-24,/dPd9QvEeMQpgHO6iLB1LqALTZl.jpg,y0cRIxT5IkQ,6.6,1460
2290,Jakob the Liar,"In 1944 Poland, a Jewish shop keeper named Jakob is summoned to ghetto headquarters after being caught out after curfew. While waiting for the German Kommondant, Jakob overhears a German radio broadcast about Russian troop movements. Returned to the ghetto, the shopkeeper shares his information with a friend and then rumors fly that there is a secret radio within the ghetto.",1999-09-16,/vvwsvPyQFuQbKKfzNgoRhAcL5ml.jpg,4L2n2DyXL4M,6.7,399
24071,Mumford,"When a would-be psychologist, curiously named Dr. Mumford, comes to the idyllic town of the same name and offers his talent for listening and a disarming frankness, the town's quirkiest citizens scramble for a seat on his couch. As he lightens hearts darkened by old secrets no one realizes he's hiding a whopper of his own, or that he's fallen head over heels for one of his patients!",1999-09-24,/a2uqenG3BZICDrcrr49IZwoHA8Y.jpg,aSRaO1sRnLU,6.5,105
62994,Dog Park,"A young man, whose girlfriend has just left him and taken their dog, falls for another woman who is also on the rebound, but who prefers the company of her dog to the company of men.",1998-09-14,/9B5ZKG8Ht1xacz61x3sRovY6glG.jpg,3av4Z2Y6t8Q,5.4,23
60994,Guinevere,A young girl from an affluent family rebels and becomes involved with a much older photographer.,1999-09-12,/1isgjzl3mwVoxlRd7sqJ7COzwZw.jpg,oZcQUc_S-SY,5.7,37
16112,The Adventures of Elmo in Grouchland,"Elmo loves his fuzzy, well-worn blue blanket more than anything in the whole world. However, when Elmo's blanket gets sucked through a colorful, swirling tunnel into Grouchland, the yuckiest place on earth, Elmo goes on an adventure to Grouchland to retrieve his prized possession.",1999-10-01,/u9i4frT1XPaTqJxRYLJ8j2r8LYO.jpg,w83W4ug5HTw,6.4,90
32305,Simon Sez,A tattooed Interpol agent helps an old classmate find the kidnapped daughter of a computer software tycoon.,1999-09-24,/uJG7oSRQxacXC2GvzPF2nDoWXIW.jpg,0mysvIJPCAk,2.8,75
14429,Drive Me Crazy,"Nicole and Chase live next door to each other but are worlds apart. However, they plot a scheme to date each other in order to attract the interest and jealousy of their respective romantic prey. But in the mist of planning a gala centennial celebration, Nicole and Chase find that the one they always wanted was closer than they ever thought.",1999-10-01,/qq2jbAOw5yWTaSPJIRHxvTf0bND.jpg,,6.5,421
15198,"Mystery, Alaska","In Mystery, Alaska, life revolves around the legendary Saturday hockey game at the local pond. But everything changes when the hometown team unexpectedly gets booked in an exhibition match against the New York Rangers. When quirky small-towners, slick promoters and millionaire athletes come together.",1999-10-01,/bmg4sjOQswcrP5mPL9YzNom9cXx.jpg,a80x06Wn91U,6.3,276
6415,Three Kings,"A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.",1999-09-27,/fClJQW8xn8wHOFqoA4jUn0PZh1f.jpg,Bdal5c1TfmE,6.6,2263
24066,"Happy, Texas","Two escaped convicts roll into the village of Happy, Texas, where they're mistaken for a gay couple who work as beauty pageant consultants. They go along with it to duck the police, but the local sheriff has a secret of his own.",1999-12-03,/iSEzKwTDQfmlIFJqKia2cSg88KH.jpg,WKmiiF1aOrs,5.7,123
21430,New Rose Hotel,A corporate raider and his henchman use a chanteuse to lure a scientific genius away from his employer and family.,1999-03-19,/c85qaGI5dxQGmcR3tcU1C2k9Rlf.jpg,HDd4vIMOVXk,5.2,142
10381,Plunkett & Macleane,"Will Plunkett and Captain James Macleane, two men from different ends of the social spectrum in 18th-century England, enter a gentlemen's agreement: They decide to rid the aristocrats of their belongings. With Plunkett's criminal know-how and Macleane's social connections, they team up to be soon known as ""The Gentlemen Highwaymen"". But when one day these gentlemen hold up Lord Chief Justice Gibson's coach, Macleane instantly falls in love with his beautiful and cunning niece, Lady Rebecca Gibson. Unfortunately, Thief Taker General Chance, who also is quite fond of Rebecca, is getting closer and closer to getting both.",1999-01-22,/9LASEwSyW2h7Zql0t1ksURC70MG.jpg,MH_QY6vFCDE,6.1,151
171982,Romance,She's as hot as Britney Spears. Hotter. She parties like Hollywood. She's way out of his league. Or that's the story he's sticking to.,2012-10-09,/hrXTHdoXr4SiP9Dvx1muQ1YCdus.jpg,,6.0,1
60285,Alvarez Kelly,"In 1864, during the American Civil War, Mexican cattleman Alvarez Kelly supplies the Union with cattle until unexpected circumstances force him to change his customers.",1966-10-06,/6kIcuVMyJJKmxy7bFbI9q1DWByR.jpg,Lf1b4c8hh-E,6.2,56
5622,And the Ship Sails On,"In 1914, a cruise ship sets sail from Naples to spread the ashes of beloved opera singer Edmea Tetua near Erimo, the isle of her birth. During the voyage, the eclectic array of passengers discovers a group of Serbian refugees aboard the vessel. Peace and camaraderie abound until the ship is descended upon by an Austrian flagship. The Serbians are forced to board it, but naturally they resist, igniting a skirmish that ends in destruction.",1983-10-07,/kAJEaXgZ5sO0tBaB9By260JZUQg.jpg,,7.2,161
10349,The Dark Half,"Following the public's realization that Thad Beaumont and George Stark are one and the same, the former stages a mock funeral, only for a series of gruesome murders to begin occurring as in his books.",1993-04-23,/uTzi0no438AjKELtJgTbipNxWGu.jpg,3aWs7YChHEo,6.0,463
42518,Gulliver's Travels,"Gulliver washes ashore on Lilliput and attempts to prevent war between that tiny kingdom and its equally-miniscule rival, Blefiscu, as well as smooth the way for the romance between the Princess and Prince of the opposing lands. In this he is alternately aided and hampered by the Lilliputian town crier and general fussbudget, Gabby. A life-threatening situation develops when the bumbling trio of Blefiscu spies, Sneak, Snoop, and Snitch, manage to steal Gulliver's pistol.",1939-11-10,/fiwAJIAnSqWbU3JphqN8Y80mFM6.jpg,tPRV_8u09Cg,6.2,140
29787,Monkey Shines,"A quadriplegic man is given a trained monkey help him with every day activities, until the little monkey begins to develop feelings, and rage, against its new master and those who get too close to him.",1988-07-29,/zbxrAWN2Ss5RXK1uDvMW82xFh0n.jpg,HD8TBmk6lIM,6.3,355
9638,Phantasm,"A teenage boy and his friends face off against a mysterious grave robber, known only as the Tall Man, who employs a lethal arsenal of unearthly weapons.",1979-03-28,/eR0uJ0Wje1lYJ4aHEpkcjgIM8d7.jpg,xOi66melBOY,6.5,768
10576,Psycho II,"Norman Bates is declared sane and released from the facility in which he was being held, despite the complaints of Lila Loomis, sister of his most famous victim. Is he really cured, or will he kill again?",1983-06-03,/sJAPRj3vHmjV4z97YK84iDovYlm.jpg,UNdUvLSVNSc,6.5,714
12662,Psycho III,"When Maureen Coyle, a suicidal nun who resembles Norman's former victim, Marion Crane, arrives at the motel, all bets are off and ""Mother"" is less than happy.",1986-04-02,/tgV4eeW0X7os7p3SYbNwDI0NYGa.jpg,TZ0ms3z6ey0,5.6,425
11712,Sanjuro,"Toshiro Mifune swaggers and snarls to brilliant comic effect in Kurosawa's tightly paced, beautifully composed ""Sanjuro."" In this companion piece and sequel to ""Yojimbo,"" jaded samurai Sanjuro helps an idealistic group of young warriors weed out their clan's evil influences, and in the process turns their image of a proper samurai on its ear.",1962-01-01,/zW47oIH3bc3ggmmmzTvKqM4Fqjk.jpg,Nkrc_FLZWEs,8.0,711
12618,Random Hearts,"After losing their spouses in a plane crash, an internal affairs cop and a congresswoman find each other's keys in each other's loved ones' possessions and discover that the two were having an affair.",1999-10-08,/k7LoKDWDesvYD7DXDh9Ewlxtcx8.jpg,aLHMJZ5eKjs,5.6,414
13824,Superstar,"Orphan Mary Katherine Gallagher, an ugly duckling at St. Monica High School, has a dream: to be kissed soulfully. She decides she can realize this dream if she becomes a superstar, so her prayers, her fantasies and her conversations with her only friend focus on achieving super-stardom.",1999-10-08,/vfBUCPe6wgt3SwNP7dKlqh8xeyO.jpg,lW85KbKYwYs,5.3,313
226,Boys Don't Cry,A young transgender man explores his gender identity and searches for love in rural Nebraska.,1999-09-02,/eB505ycEhFVfMwGglIzXNUyKAIs.jpg,uxWt9rxNzjg,7.4,1438
10388,The Limey,"The Limey follows Wilson, a tough English ex-con who travels to Los Angeles to avenge his daughter's death. Upon arrival, Wilson goes to task battling Valentine and an army of L.A.'s toughest criminals, hoping to find clues and piece together what happened. After surviving a near-death beating, getting thrown from a building and being chased down a dangerous mountain road, the Englishman decides to dole out some bodily harm of his own.",1999-10-08,/efAnFInZYrenNvBlLIXN2oLYyNc.jpg,vfWPKR21jV8,6.5,490
9346,Risky Business,"Meet Joel Goodson, an industrious, college-bound 17-year-old and a responsible, trustworthy son. However, when his parents go away and leave him home alone in the wealthy Chicago suburbs with the Porsche at his disposal he quickly decides he has been good for too long and it is time to enjoy himself. After an unfortunate incident with the Porsche Joel must raise some cash, in a risky way.",1983-08-05,/82KOHShH9raGhkcAN3TztVjqjj3.jpg,zPZafey1fyk,6.6,1438
861,Total Recall,"Construction worker Douglas Quaid's obsession with the planet Mars leads him to visit Rekall, a virtual vacation company that manufactures memories. When something goes wrong during Quaid's memory implant procedure, his life turns upside down, leading him to question what is reality and what isn't.",1990-06-01,/wVbeL6fkbTKSmNfalj4VoAUUqJv.jpg,IRaRhZE-1b4,7.3,6386
14412,Body Heat,"During an extreme heatwave, a beautiful Florida woman and a seedy lawyer engage in an affair while plotting the murder of her rich husband.",1981-08-28,/5LipPcaW1J9IjAP7TOTesw8OcMS.jpg,UWnHLgmcwAw,7.0,672
9377,Ferris Bueller's Day Off,"After high school slacker Ferris Bueller successfully fakes an illness in order to skip school for the day, he goes on a series of adventures throughout Chicago with his girlfriend Sloane and best friend Cameron, all the while trying to outwit his wily school principal and fed-up sister.",1986-06-11,/9LTQNCvoLsKXP0LtaKAaYVtRaQL.jpg,GDttaV80_BM,7.6,5326
11541,The Year of Living Dangerously,A young Australian reporter tries to navigate the political turmoil of Indonesia during the rule of President Sukarno with the help of a diminutive photographer.,1982-12-17,/y9GIM95xWWU4urqqu0kziby0Ykg.jpg,5yBV7pGccgQ,6.7,355
11901,High Plains Drifter,"A gunfighting stranger comes to the small settlement of Lago. After gunning down three gunmen who tried to kill him, the townsfolk decide to hire the Stranger to hold off three outlaws who are on their way.",1973-04-19,/AjkJCFkqanK1OZqiHxc6Kl2wPQO.jpg,be2mIVxDrr8,7.3,1315
